"Source","Group","ID","PATSQL_solution","PATSQL_time"
"CUBES-spider","aircraft","0011","
SELECT
    T0.aircraft,
    T0.description 
FROM
    aircraft AS T0 
JOIN
    airport AS T1 
        ON T0.aircraft_id = T1.airport_id 
JOIN
    airport_aircraft AS T2 
        ON T0.aircraft_id = T2.airport_id 
WHERE
    T0.aircraft_id < 10000000 
ORDER BY
    T0.aircraft ASC","7"
"CUBES-spider","aircraft","0010","
SELECT
    T0.aircraft 
FROM
    aircraft AS T0 
JOIN
    airport AS T1 
        ON T0.aircraft_id = T1.airport_id 
JOIN
    airport_aircraft AS T2 
        ON T0.aircraft_id = T2.airport_id 
WHERE
    T1.airport_name <> 'London Gatwick'","6"
"CUBES-spider","city_record","0015","
SELECT
    city 
FROM
    city 
WHERE
    regional_population > 10000000 
ORDER BY
    city ASC","0"
"CUBES-spider","city_record","0014","No solution found","TimeOut"
"CUBES-spider","city_record","0017","
SELECT
    count(match_id),
    competition 
FROM
    match 
GROUP BY
    competition 
ORDER BY
    competition ASC","2"
"CUBES-spider","city_record","0016","
SELECT
    city 
FROM
    city 
WHERE
    regional_population > 10000000 
    OR regional_population < 5000000 
ORDER BY
    city ASC","0"
"CUBES-spider","city_record","0019","
SELECT
    gdp 
FROM
    city 
WHERE
    city_id = 1","0"
"CUBES-spider","city_record","0018","
SELECT
    venue 
FROM
    match","0"
"CUBES-spider","city_record","0011","
SELECT
    T0.city 
FROM
    city AS T0 
JOIN
    temperature AS T1 
        ON T0.city_id = T1.city_id","1"
"CUBES-spider","city_record","0010","No solution found","TimeOut"
"CUBES-spider","city_record","0013","No solution found","TimeOut"
"CUBES-spider","city_record","0012","No solution found","TimeOut"
"CUBES-spider","small_bank_1","0025","
SELECT
    T0.name,
    T1.balance 
FROM
    accounts AS T0 
JOIN
    savings AS T1 
        ON T0.custid = T1.custid 
WHERE
    T0.custid <= 3 
ORDER BY
    T0.name DESC","0"
"CUBES-spider","small_bank_1","0023","
SELECT
    max(T0.name) 
FROM
    accounts AS T0 
JOIN
    savings AS T1 
        ON T0.custid = T1.custid 
JOIN
    checking AS T2 
        ON T0.custid = T2.custid","13"
"CUBES-spider","driving_school","0043","
SELECT
    T1.price 
FROM
    staff AS T0 
JOIN
    lessons AS T1 
        ON T0.staff_id = T1.staff_id 
WHERE
    T0.first_name = 'Janessa' 
    AND T0.last_name = 'Sawayn'","23"
"CUBES-spider","driving_school","0042","
SELECT
    T1.lesson_time 
FROM
    staff AS T0 
JOIN
    lessons AS T1 
        ON T0.staff_id = T1.staff_id 
WHERE
    T0.first_name = 'Janessa' 
    AND T0.last_name = 'Sawayn'","67"
"CUBES-spider","small_bank_1","0021","
SELECT
    T2.balance,
    T1.balance,
    T0.name 
FROM
    accounts AS T0 
JOIN
    savings AS T1 
        ON T0.custid = T1.custid 
JOIN
    checking AS T2 
        ON T0.custid = T2.custid","0"
"CUBES-spider","driving_school","0041","No solution found","TimeOut"
"CUBES-spider","driving_school","0040","No solution found","TimeOut"
"CUBES-spider","city_record","0004","
SELECT
    max(T0.city) 
FROM
    city AS T0 
JOIN
    hosting_city AS T1 
        ON T0.city_id = T1.match_id 
GROUP BY
    T1.host_city 
HAVING
    count(T0.city_id) > 1","12"
"CUBES-spider","driving_school","0047","
SELECT
    T0.vehicle_id,
    T0.vehicle_details 
FROM
    vehicles AS T0 
JOIN
    lessons AS T1 
        ON T0.vehicle_id = T1.vehicle_id 
WHERE
    T1.staff_id = 1","2"
"CUBES-spider","city_record","0003","No solution found","TimeOut"
"CUBES-spider","driving_school","0046","No solution found","TimeOut"
"CUBES-spider","city_record","0006","
SELECT
    T1.jan 
FROM
    city AS T0 
JOIN
    temperature AS T1 
        ON T0.city_id = T1.city_id 
WHERE
    T0.city = 'Shanghai'","2"
"CUBES-spider","driving_school","0045","
SELECT
    T0.last_name 
FROM
    staff AS T0 
JOIN
    customers AS T1 
        ON T0.last_name = T1.last_name","10"
"CUBES-spider","city_record","0005","No solution found","TimeOut"
"CUBES-spider","driving_school","0044","No solution found","TimeOut"
"CUBES-spider","city_record","0008","No solution found","TimeOut"
"CUBES-spider","city_record","0007","No solution found","TimeOut"
"CUBES-spider","city_record","0009","
SELECT
    T0.city,
    T0.gdp 
FROM
    city AS T0 
JOIN
    (
        SELECT
            max(hanzi) AS max_hanzi 
        FROM
            city 
        WHERE
            city_id > 1
    ) AS T1 
        ON T1.max_hanzi = T0.hanzi","21"
"CUBES-spider","city_record","0002","
SELECT
    match_id 
FROM
    match 
WHERE
    competition = '1994 FIFA World Cup qualification' 
ORDER BY
    match_id ASC","0"
"CUBES-spider","city_record","0001","
SELECT
    min(host_city) 
FROM
    hosting_city 
WHERE
    match_id > 1","1"
"CUBES-spider","phone_1","0018","No solution found","TimeOut"
"CUBES-spider","phone_1","0017","No solution found","TimeOut"
"CUBES-spider","phone_1","0019","No solution found","TimeOut"
"CUBES-spider","phone_1","0014","No solution found","TimeOut"
"CUBES-spider","phone_1","0013","
SELECT
    max(used_kb),
    max(hardware_colours),
    avg(used_kb) 
FROM
    screen_mode","1"
"CUBES-spider","phone_1","0016","No solution found","TimeOut"
"CUBES-spider","phone_1","0015","No solution found","TimeOut"
"CUBES-spider","phone_1","0010","No solution found","TimeOut"
"CUBES-spider","phone_1","0012","
SELECT
    company_name 
FROM
    phone 
GROUP BY
    company_name 
HAVING
    count(company_name) > 1 
ORDER BY
    company_name ASC","25"
"CUBES-spider","phone_1","0011","
SELECT
    min(company_name),
    count(DISTINCT accreditation_type) 
FROM
    phone 
GROUP BY
    accreditation_type 
HAVING
    count(DISTINCT accreditation_level) = 1","21"
"CUBES-spider","phone_1","0007","
SELECT
    min(T1.hardware_model_name),
    T1.company_name 
FROM
    chip_model AS T0 
JOIN
    phone AS T1 
        ON T0.model_name = T1.chip_model 
GROUP BY
    T1.company_name,
    T1.accreditation_level 
HAVING
    count(T0.model_name) < 2002 
    AND count(T0.model_name) < 32","49"
"CUBES-spider","phone_1","0006","
SELECT
    max(T0.ram_mib) 
FROM
    chip_model AS T0 
JOIN
    phone AS T1 
        ON T0.model_name = T1.chip_model 
WHERE
    T1.company_name = 'Nokia Corporation'","TimeOut"
"CUBES-spider","phone_1","0009","No solution found","TimeOut"
"CUBES-spider","phone_1","0008","
SELECT
    hardware_model_name,
    company_name 
FROM
    phone 
WHERE
    accreditation_type = 'Full'","0"
"CUBES-spider","phone_1","0003","
SELECT
    T2.chip_model,
    T2.screen_mode 
FROM
    chip_model AS T0 
LEFT JOIN
    screen_mode AS T1 
        ON T0.model_name = T1.char_cells 
JOIN
    phone AS T2 
        ON T0.model_name = T2.chip_model 
WHERE
    T2.hardware_model_name = 'LG-P760'","23"
"CUBES-spider","phone_1","0002","
SELECT
    min(model_name),
    min(ram_mib) 
FROM
    chip_model 
GROUP BY
    launch_year 
HAVING
    count(DISTINCT wifi) = 1","69"
"CUBES-spider","phone_1","0005","No solution found","TimeOut"
"CUBES-spider","phone_1","0004","
SELECT
    count(company_name) 
FROM
    phone 
WHERE
    company_name = 'Nokia Corporation'","1"
"CUBES-spider","phone_1","0001","No solution found","TimeOut"
"CUBES-spider","aircraft","0016","
SELECT
    name 
FROM
    pilot","0"
"CUBES-spider","aircraft","0015","No solution found","TimeOut"
"CUBES-spider","aircraft","0014","
SELECT
    max(T0.aircraft) 
FROM
    aircraft AS T0 
LEFT JOIN
    match AS T1 
        ON T0.aircraft = T1.location 
WHERE
    T0.aircraft_id > 1","13"
"CUBES-spider","aircraft","0013","No solution found","TimeOut"
"CUBES-spider","aircraft","0017","
SELECT
    max(T0.aircraft) 
FROM
    aircraft AS T0 
LEFT JOIN
    match AS T1 
        ON T0.aircraft = T1.location 
GROUP BY
    T0.description 
HAVING
    max(T0.aircraft_id) < 2 
    OR count(T0.aircraft_id) = 2 
ORDER BY
    max(T0.aircraft) DESC","21"
"CUBES-spider","aircraft","0023","No solution found","TimeOut"
"CUBES-spider","aircraft","0021","No solution found","TimeOut"
"CUBES-spider","aircraft","0020","
SELECT
    airport_id,
    airport_name,
    total_passengers,
    %_change_2007,
    international_passengers,
    domestic_passengers,
    transit_passengers,
    aircraft_movements,
    freight_metric_tonnes 
FROM
    airport 
WHERE
    airport_id = 1","0"
"CUBES-spider","phone_1","0025","No solution found","TimeOut"
"CUBES-spider","phone_1","0024","
SELECT
    model_name 
FROM
    chip_model","0"
"CUBES-spider","phone_1","0027","No solution found","TimeOut"
"CUBES-spider","phone_1","0026","No solution found","TimeOut"
"CUBES-spider","phone_1","0021","No solution found","TimeOut"
"CUBES-spider","phone_1","0020","
SELECT
    accreditation_type,
    count(company_name) 
FROM
    phone 
GROUP BY
    accreditation_type 
ORDER BY
    accreditation_type ASC","3"
"CUBES-spider","phone_1","0023","
SELECT
    count(model_name) 
FROM
    chip_model 
WHERE
    wifi = 'No'","24"
"CUBES-spider","phone_1","0022","
SELECT
    model_name,
    launch_year,
    ram_mib,
    rom_mib,
    slots,
    wifi,
    bluetooth 
FROM
    chip_model 
ORDER BY
    launch_year ASC","8"
"CUBES-spider","flight_company","0007","
SELECT
    name 
FROM
    airport 
WHERE
    country <> 'Iceland'","0"
"CUBES-spider","flight_company","0006","
SELECT
    T0.name,
    T0.type 
FROM
    operate_company AS T0 
JOIN
    flight AS T1 
        ON T0.id = T1.company_id","3"
"CUBES-spider","flight_company","0009","No solution found","TimeOut"
"CUBES-spider","flight_company","0008","
SELECT
    T0.type 
FROM
    operate_company AS T0 
LEFT JOIN
    flight AS T1 
        ON T0.id = T1.id 
WHERE
    T0.id < 200 
    AND T1.id IS NULL","7"
"CUBES-spider","flight_company","0003","
SELECT
    id,
    country,
    city,
    name 
FROM
    airport 
ORDER BY
    name ASC","0"
"CUBES-spider","flight_company","0002","
SELECT
    vehicle_flight_number,
    date,
    pilot 
FROM
    flight","44"
"CUBES-spider","flight_company","0005","
SELECT
    avg(velocity) 
FROM
    flight 
WHERE
    pilot = 'Thompson'","98"
"CUBES-spider","flight_company","0004","
SELECT
    max(group_equity_shareholding) 
FROM
    operate_company","1"
"CUBES-spider","flight_company","0001","No solution found","TimeOut"
"CUBES-spider","flight_company","0018","
SELECT
    max(country) 
FROM
    airport 
WHERE
    id > 2","2"
"CUBES-spider","flight_company","0017","
SELECT
    count(id),
    country 
FROM
    airport 
GROUP BY
    country 
ORDER BY
    country ASC","3"
"CUBES-spider","flight_company","0019","
SELECT
    pilot 
FROM
    flight 
WHERE
    id = 1","0"
"CUBES-spider","flight_company","0014","
SELECT
    T1.pilot 
FROM
    operate_company AS T0 
JOIN
    flight AS T1 
        ON T0.id = T1.company_id 
WHERE
    T0.principal_activities = 'Cargo' 
    AND T0.principal_activities <> 'Catering services'","6"
"CUBES-spider","flight_company","0013","No solution found","TimeOut"
"CUBES-spider","flight_company","0016","No solution found","TimeOut"
"CUBES-spider","flight_company","0015","No solution found","TimeOut"
"CUBES-spider","flight_company","0010","
SELECT
    T0.id,
    T0.name,
    T0.iata 
FROM
    airport AS T0 
JOIN
    flight AS T1 
        ON T0.id = T1.id 
WHERE
    T0.id = 1","3"
"CUBES-spider","flight_company","0012","
SELECT
    type,
    count(id) 
FROM
    operate_company 
GROUP BY
    type 
HAVING
    max(id) > 1 
    AND count(DISTINCT incorporated_in) = 1","71"
"CUBES-spider","flight_company","0011","No solution found","TimeOut"
"CUBES-spider","csu_1","0025","
SELECT
    T1.faculty 
FROM
    campuses AS T0 
JOIN
    faculty AS T1 
        ON T0.id = T1.campus 
WHERE
    T1.year = 2004 
    AND T0.campus = 'San Francisco State University'","9"
"CUBES-spider","csu_1","0024","
SELECT
    T1.faculty 
FROM
    campuses AS T0 
JOIN
    faculty AS T1 
        ON T0.id = T1.campus 
WHERE
    T1.year = 2002 
    AND T0.campus = 'Long Beach State University'","15"
"CUBES-spider","csu_1","0023","
SELECT
    sum(faculty) 
FROM
    faculty 
WHERE
    year = 2002","TimeOut"
"CUBES-spider","csu_1","0022","No solution found","TimeOut"
"CUBES-spider","csu_1","0021","No solution found","TimeOut"
"CUBES-spider","csu_1","0020","
SELECT
    count(id) 
FROM
    campuses 
WHERE
    county = 'Los Angeles'","8"
"CUBES-spider","csu_1","0029","No solution found","TimeOut"
"CUBES-spider","csu_1","0027","No solution found","TimeOut"
"CUBES-spider","candidate_poll","0019","No solution found","TimeOut"
"CUBES-spider","csu_1","0033","
SELECT
    max(id) 
FROM
    campuses","58"
"CUBES-spider","csu_1","0030","No solution found","TimeOut"
"CUBES-spider","candidate_poll","0020","
SELECT
    people_id,
    sex,
    name,
    date_of_birth,
    height,
    weight 
FROM
    people 
ORDER BY
    people_id ASC","0"
"CUBES-spider","tracking_orders","0001","
SELECT
    T0.order_id 
FROM
    orders AS T0 
JOIN
    orders AS T1 
        ON T0.order_id = T1.order_id 
        AND T0.order_id = T1.customer_id 
WHERE
    T0.order_id > 1","28"
"CUBES-spider","tracking_orders","0002","No solution found","TimeOut"
"CUBES-spider","tracking_orders","0007","No solution found","TimeOut"
"CUBES-spider","climbing","0001","
SELECT
    max(climber_id) 
FROM
    climber","10"
"CUBES-spider","tracking_orders","0008","
SELECT
    max(T0.customer_id) 
FROM
    customers AS T0 
JOIN
    orders AS T1 
        ON T0.customer_id = T1.order_id 
WHERE
    T0.customer_id > 1","33"
"CUBES-spider","climbing","0002","
SELECT
    name 
FROM
    climber","5"
"CUBES-spider","tracking_orders","0009","
SELECT
    T1.order_id,
    T1.order_status 
FROM
    customers AS T0 
JOIN
    orders AS T1 
        ON T0.customer_id = T1.customer_id 
WHERE
    T0.customer_name = 'Jeramie' 
ORDER BY
    T1.order_id ASC","54"
"CUBES-spider","climbing","0003","
SELECT
    name 
FROM
    climber 
WHERE
    country <> 'Switzerland'","7"
"CUBES-spider","climbing","0004","
SELECT
    max(points) 
FROM
    climber 
WHERE
    country = 'United Kingdom'","4"
"CUBES-spider","tracking_orders","0003","
SELECT
    T0.invoice_number 
FROM
    shipments AS T0 
JOIN
    shipments AS T1 
        ON T0.shipment_id = T1.order_id 
        AND T0.order_id = T1.invoice_number 
WHERE
    T0.shipment_id < 3452","31"
"CUBES-spider","climbing","0005","
SELECT
    count(DISTINCT country) 
FROM
    climber","2"
"CUBES-spider","tracking_orders","0004","No solution found","TimeOut"
"CUBES-spider","climbing","0006","
SELECT
    name 
FROM
    mountain 
ORDER BY
    name ASC","7"
"CUBES-spider","tracking_orders","0005","
SELECT
    max(T0.customer_name) 
FROM
    customers AS T0 
JOIN
    orders AS T1 
        ON T0.customer_id = T1.customer_id 
WHERE
    T1.order_status = 'Packing' 
GROUP BY
    T0.customer_id","24"
"CUBES-spider","climbing","0007","No solution found","TimeOut"
"CUBES-spider","tracking_orders","0006","
SELECT
    max(T0.customer_details) 
FROM
    customers AS T0 
JOIN
    orders AS T1 
        ON T0.customer_id = T1.customer_id 
WHERE
    T1.order_status = 'On Road' 
GROUP BY
    T0.customer_id","22"
"CUBES-spider","climbing","0008","
SELECT
    name 
FROM
    mountain 
WHERE
    mountain_id = 1","6"
"CUBES-spider","climbing","0009","No solution found","TimeOut"
"CUBES-spider","tracking_orders","0010","
SELECT
    T1.date_order_placed 
FROM
    customers AS T0 
JOIN
    orders AS T1 
        ON T0.customer_id = T1.customer_id 
WHERE
    T0.customer_name = 'Jeramie' 
ORDER BY
    T1.date_order_placed ASC","2"
"CUBES-spider","tracking_orders","0011","No solution found","TimeOut"
"CUBES-spider","tracking_orders","0012","No solution found","TimeOut"
"CUBES-spider","tracking_orders","0013","
SELECT
    min(T0.customer_name) 
FROM
    customers AS T0 
JOIN
    orders AS T1 
        ON T0.customer_id = T1.customer_id 
WHERE
    T1.order_status <> 'On Road' 
    AND T1.order_status = 'Shipped'","30"
"CUBES-spider","climbing","0010","
SELECT
    T1.name,
    T0.name 
FROM
    mountain AS T0 
JOIN
    climber AS T1 
        ON T0.mountain_id = T1.mountain_id","5"
"CUBES-spider","climbing","0011","
SELECT
    T1.name,
    T0.height 
FROM
    mountain AS T0 
JOIN
    climber AS T1 
        ON T0.mountain_id = T1.mountain_id 
ORDER BY
    T0.height DESC,
    T1.name ASC","5"
"CUBES-spider","tracking_orders","0018","No solution found","TimeOut"
"CUBES-spider","climbing","0012","No solution found","TimeOut"
"CUBES-spider","tracking_orders","0019","No solution found","TimeOut"
"CUBES-spider","climbing","0013","No solution found","TimeOut"
"CUBES-spider","climbing","0014","No solution found","TimeOut"
"CUBES-spider","climbing","0015","
SELECT
    country,
    count(climber_id) 
FROM
    climber 
GROUP BY
    country 
ORDER BY
    country ASC","88"
"CUBES-spider","tracking_orders","0014","
SELECT
    min(T1.customer_id) 
FROM
    customers AS T0 
JOIN
    orders AS T1 
        ON T0.customer_id = T1.order_id 
WHERE
    T1.order_status = 'On Road' 
    OR T1.order_status = 'Shipped'","45"
"CUBES-spider","climbing","0016","
SELECT
    max(country) 
FROM
    mountain 
WHERE
    mountain_id > 1 
GROUP BY
    range 
ORDER BY
    max(country) ASC","4"
"CUBES-spider","tracking_orders","0015","
SELECT
    T0.date_order_placed 
FROM
    orders AS T0 
JOIN
    shipments AS T1 
        ON T0.order_id = T1.shipment_id 
        AND T0.customer_id = T1.shipment_id 
WHERE
    T0.order_id < 3452","14"
"CUBES-spider","climbing","0017","No solution found","TimeOut"
"CUBES-spider","tracking_orders","0016","No solution found","TimeOut"
"CUBES-spider","climbing","0018","No solution found","TimeOut"
"CUBES-spider","tracking_orders","0017","No solution found","TimeOut"
"CUBES-spider","climbing","0019","
SELECT
    max(range) 
FROM
    mountain 
WHERE
    mountain_id > 1","6"
"CUBES-spider","storm_record","0003","
SELECT
    region_name 
FROM
    region 
ORDER BY
    region_name ASC","0"
